Structure, Text
"SEC. 51A-7.701_1","It is the declared purpose of this division that, in time, all privately owned signs shall either conform to the provisions of this article or be removed.  By the passage of this ordinance and its amendments, no presently illegal sign shall be deemed to have been legalized unless such sign complies with all current standards under the terms of this ordinance and all other ordinances of the city of Dallas.  Any sign which does not conform to all provisions of this ordinance shall be a non-conforming sign if it legally existed as a conforming or non-conforming sign under prior ordinances; or an illegal sign if it did not exist as a conforming or non-conforming sign, as the case may be.  It is further the intent and declared purpose of this ordinance that this division, and not the provisions of Article IV, shall exclusively govern how non-conforming signs in the city are treated.  It is further the intent and declared purpose of this ordinance that no offense committed, and no liability, penalty or forfeiture, either civil or criminal, incurred prior to the time this ordinance was adopted shall be discharged or affected by such passage, but prosecutions and suits for such offenses, liabilities, penalties or forfeitures may be instituted, and causes presently pending may proceed.  (Ord. Nos. 19455; 24232)"
"SEC. 51A-7.702","REMOVAL AND MAINTENANCE OF CERTAIN NON- CONFORMING SIGNS."
"SEC. 51A-7.702_1","(a)   Signs erected without a permit, either prior to or after the adoption of this article, are illegal signs if a permit was required for its erection according to the law in effect at the time the sign was erected.  It shall be unlawful to maintain any illegal sign.  It is a defense to prosecution under this subsection if the sign has been made to comply with the provisions of this article so that a permit may be issued."
"SEC. 51A-7.702_2","(b)   All signs that were legally erected pursuant to a valid permit or legally maintained and that do not conform to the provisions of this article must be removed or modified if useful life determinations were made and amortization periods were set by the Municipal Board on Sign Control before January 1, 1990."
"SEC. 51A-7.702_3","(c)   No person may repair a non-conforming sign if the cost of repair is more than 60 percent of the cost of erecting a new sign of the same type at the same location, unless that sign is brought into conformity with this chapter.  No person may repair a non-conforming sign where the effect of such repair shall be to enlarge or increase the structure of the non-conforming sign.  For purposes of this section, mono-pole, metal, and wood are each an example of a “type” of sign and the term “repair” does not include maintenance or changes of words or other content on the face of a sign."
"SEC. 51A-7.702_4","(d)   The effective area of a detached non-premise sign does not include the sign skirting if no part of the sign message appears on the skirting other than the name of the sign company."
"SEC. 51A-7.702_5","(e)   No new electrical or mechanical properties may be added to a non-conforming detached non-premise sign.  (For example, a non-illuminated sign may not be converted to an illuminated sign, and a plain billboard may not be converted to a tri-vision type.)"
"SEC. 51A-7.702_6","(f)   The effective area of a detached non-premise expressway sign does not include extensions of the sign face if:"
"SEC. 51A-7.702_6_1","(1)   the extensions do not collectively exceed 20 percent of the original area of the sign face; and"
"SEC. 51A-7.702_6_2","(2)   no individual extension exceeds 80 percent of the original length or 50 percent of the original height of the sign face.  (Ord. Nos. 19455; 20927; 22113; 23094; 24232)"
"SEC. 51A-7.703","BOARD OF ADJUSTMENT."
"SEC. 51A-7.703_1","(a)    The board of adjustment  may, in specific cases, take the following actions and authorize the following special variances and exceptions with respect to the provisions of this article."
"SEC. 51A-7.703_2","(b)   The board of adjustment may waive any filing fee for an appeal under this article when the board finds that payment of the fee would result in substantial financial hardship to the applicant.  The applicant may either pay the fee and request reimbursement as part of his appeal or request the matter be placed on the board’s miscellaneous docket for predetermination. If the matter is placed on the miscellaneous docket, the applicant may not file his appeal until the merits of the request for waiver have been determined by the board."
"SEC. 51A-7.703_3","(c)   When in its judgment the public convenience and welfare will be substantially served and appropriate use of the neighboring area will not be substantially and permanently injured, the board of adjustment may, in specific cases and subject to appropriate conditions, authorize only the following special variances and exceptions to the regulations established in this article for non-conforming signs legally erected or maintained prior to April 30, 1973:"
"SEC. 51A-7.703_3_1","(1)   Reserved."
"SEC. 51A-7.703_3_2","(2)   Permit a variance for detached non-premise signs of up to 20 percent of the setback, effective area, and height requirements of this article."
"SEC. 51A-7.703_3_3","(3)   Permit a variance for detached premise signs of up to 25 percent of the setback, effective area, and height requirements of this article."
"SEC. 51A-7.703_3_4","(4)   Authorize one additional detached sign on a premise in excess of the number permitted by this article."
"SEC. 51A-7.703_3_5","(5)   Authorize up to two additional large letter words on an attached sign in excess of the number permitted by this article."
"SEC. 51A-7.703_3_6","(6)   Permit the following special variances and exceptions for movement control signs when from the evidence presented the board finds them to be necessary to give directions to a business:"
"SEC. 51A-7.703_3_6_1","(A)   Authorize an identification message to be placed on the sign."
"SEC. 51A-7.703_3_6_2","(B)   Authorize an effective area of up to 4 square feet."
"SEC. 51A-7.703_3_6_3","(C)   Authorize a height of up to 2-1/2 feet."
"SEC. 51A-7.703_3_7","(7)   Authorize the remodeling, renovation, or alteration of a sign when some non-conforming aspect of the sign is thereby reduced and when the period of time allowed for the owner of the sign to recoup his investment is not thereby extended."
"SEC. 51A-7.703_3_8","(8)   The board of adjustment may also vary any or all other provisions of this article not specified above with respect to premise signs only when the board has made a specific finding from evidence presented that strict compliance will result in substantial financial hardship or inequity to the applicant without sufficient corresponding benefit to the city and its citizens in accomplishing the objectives of this article."
