Structure, Text
"SEC. 51A-4.116_3_2_4_10","--   Hospital. [SUP]"
"SEC. 51A-4.116_3_2_4_11","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.116_3_2_4_12","--   Public or private school. [SUP]"
"SEC. 51A-4.116_3_2_5","(E)   Lodging uses."
"SEC. 51A-4.116_3_2_5_1","--   Lodging or boarding house."
"SEC. 51A-4.116_3_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.116_3_2_6_1","--   Carnival  or  circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.116_3_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.116_3_2_7","(G)   Office uses."
"SEC. 51A-4.116_3_2_7_1","None permitted."
"SEC. 51A-4.116_3_2_8","(H)   Recreation uses."
"SEC. 51A-4.116_3_2_8_1","--   Country club with private membership. [RAR]"
"SEC. 51A-4.116_3_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.116_3_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.116_3_2_9","(I)   Residential uses."
"SEC. 51A-4.116_3_2_9_1","--   College dormitory, fraternity, or sorority house."
"SEC. 51A-4.116_3_2_9_2","--   Group residential facility. [See Section 51A-4.209(3).]"
"SEC. 51A-4.116_3_2_9_3","--   Multifamily."
"SEC. 51A-4.116_3_2_9_4","--   Residential hotel."
"SEC. 51A-4.116_3_2_9_5","--   Retirement housing."
"SEC. 51A-4.116_3_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.116_3_2_10_1","--   Dry cleaning or laundry store. [L]"
"SEC. 51A-4.116_3_2_10_2","--   General merchandise or food store 3,500 square feet or less. [L]"
"SEC. 51A-4.116_3_2_10_3","--   Motor vehicle fueling station. [SUP]"
"SEC. 51A-4.116_3_2_10_4","--   Personal service uses. [L]"
"SEC. 51A-4.116_3_2_11","(K)   Transportation uses."
"SEC. 51A-4.116_3_2_11_1","--   Transit passenger shelter."
"SEC. 51A-4.116_3_2_11_2","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.116_3_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.116_3_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.116_3_2_12_2","--Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.116_3_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.116_3_2_12_4","--   Post office. [SUP]"
"SEC. 51A-4.116_3_2_12_5","--   Radio, television, or microwave tower. [SUP]"
"SEC. 51A-4.116_3_2_12_6","--   Tower/antenna for cellular communication. [See Section 51A-4.212(10.1).]"
"SEC. 51A-4.116_3_2_12_7","--   Utility or government installation other than listed. [SUP]"
"SEC. 51A-4.116_3_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.116_3_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.116_3_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.116_3_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.116_3_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.116_3_3_1_1","--   Accessory outside display of merchandise."
"SEC. 51A-4.116_3_3_1_2","--   Accessory outside sales."
"SEC. 51A-4.116_3_3_1_3","--   Accessory  pathological waste incinerator."
"SEC. 51A-4.116_3_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.116_3_3_2_1","--   Accessory helistop."
"SEC. 51A-4.116_3_3_2_2","--   Amateur  communication tower."
"SEC. 51A-4.116_3_3_3","(C)   In this district, an SUP may be required for the following accessory uses:"
"SEC. 51A-4.116_3_3_3_1","--   Accessory medical/infectious waste incinerator.  [See Section 51A-4.217(3.1).]"
"SEC. 51A-4.116_3_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400 . In the event of a conflict between this subsection and Division 51A-4.400 , Division 51A-4.400 controls.)"
"SEC. 51A-4.116_3_4_1","Except as provided in this paragraph, the following yard, lot, and space regulations apply:"
"SEC. 51A-4.116_3_4_1","(A)   Front yard."
"SEC. 51A-4.116_3_4_1_1","(i)   In general.  Minimum front yard is 15 feet."
"SEC. 51A-4.116_3_4_1_2","(ii)   Urban form setback. An additional 20-foot front yard setback is required for that portion of a structure over 45 feet in height."
"SEC. 51A-4.116_3_4_2","(B)   Side and rear yard."
"SEC. 51A-4.116_3_4_2_1","(i)   In general.  Minimum side and rear yard is:"
"SEC. 51A-4.116_3_4_2_1_1","(aa)   20 feet where adjacent to or directly across an alley from an R, R(A), D, D(A), TH, TH(A), CH, MF-1, MF-1(A), MF-1(SAH), MF-2, MF-2(A), or MF-2(SAH) district; and"
"SEC. 51A-4.116_3_4_2_1_2","(bb)   10 feet in all other cases."
"SEC. 51A-4.116_3_4_2_2","(ii)   Tower spacing.  An additional side and rear yard setback of one foot for each two feet in height above 45 feet is required for that portion of a structure over 45 feet in height, up to a total setback of 30 feet. This subparagraph does not require a total side or rear yard setback greater than 30 feet."
"SEC. 51A-4.116_3_4_3","(C)   Dwelling unit density.  Maximum dwelling unit density is 90 dwelling units per net acre."
"SEC. 51A-4.116_3_4_4","(D)   Floor area ratio.  Maximum floor area ratio is 2.0."
"SEC. 51A-4.116_3_4_5","(E)   Height."
"SEC. 51A-4.116_3_4_5_1","(i)   Residential proximity slope.  If any portion of a structure is over 26 feet in height, that portion may not be located above a residential proximity slope originating in an R, R(A), D, D(A), TH, or TH(A) district. (See Section 51A-4.412 .) Exception:  Except for chimneys, structures listed in Section 51A-4.408 (a)(2) may project through the slope to a height not to exceed the maximum structure height, or 12 feet above the slope, whichever is less.  Chimneys may project through the slope to a height 12 feet above the slope and 12 feet above the maximum structure height."
"SEC. 51A-4.116_3_4_5_2","(ii)   Maximum height. Unless further restricted under Subparagraph (i), maximum structure height is 90 feet."
"SEC. 51A-4.116_3_4_6","(F)   Lot coverage. Maximum lot coverage is 60 percent.  Aboveground parking structures are included in lot coverage calculations; surface parking lots and underground parking structures are not."
"SEC. 51A-4.116_3_4_7","(G)   Lot size."
"SEC. 51A-4.116_3_4_7_1","(i)   Minimum lot size for residential use is 6,000 square feet."
"SEC. 51A-4.116_3_4_7_2","(ii)   Minimum lot area per dwelling unit is as follows:"
"SEC. 51A-4.116_3_4_7_2_1","TYPE OF STRUCTURE","MINIMUM LOT AREA PER DWELLING UNIT",
"SEC. 51A-4.116_3_4_7_2_1_1","Multifamily:",
"SEC. 51A-4.116_3_4_7_2_1_2","   No separate bedroom","450 sq. ft.",
"SEC. 51A-4.116_3_4_7_2_1_3","   One bedroom","500 sq. ft.",
"SEC. 51A-4.116_3_4_7_2_1_4","   Two bedrooms","550 sq. ft.",
"SEC. 51A-4.116_3_4_7_2_1_5","   More than two bedrooms (Add this amount for each bedroom over two)","50 sq. ft.",
"SEC. 51A-4.116_3_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.116_3_4_9","(I)   Development bonuses for mixed-income housing.  In an MF-3(A) district, lot coverage, lot size per bedroom, and height may vary depending on whether a development bonus is obtained in accordance with Division 51A-4.1100 as follows:"
"SEC. 51A-4.116_3_4_9_1","(i)   Height and lot coverage.  Except as provided in this paragraph, the following increased height and lot coverage requirements apply:"
"SEC. 51A-4.116_3_4_9_2","(ii)   Residential proximity slope.  In addition to the items listed in Section 51A-4.408 (a)(2)(A), the following additional items may project through the residential proximity slope to a height not to exceed the maximum structure height, or four feet above the slope, whichever is less:"
"SEC. 51A-4.116_3_4_9_2_1",""
"SEC. 51A-4.116_3_4_9_2_1","(aa)    railings;"
"SEC. 51A-4.116_3_4_9_2_2","(bb)    parapet walls;"
"SEC. 51A-4.116_3_4_9_2_3","(cc)    trellises; and"
"SEC. 51A-4.116_3_4_9_2_4","(dd)    structures such as wind barriers, wing walls, and patio dividing walls."
"SEC. 51A-4.116_3_4_9_3","(iii)   No minimum lot area per dwelling unit.  No minimum lot area per dwelling unit is required for qualifying developments."
"SEC. 51A-4.116_3_4_9_4","(iv)   Floor area ratio.  Maximum floor area ratio includes non-residential uses only."
"SEC. 51A-4.116_3_4_9_5","(v)   Developments with transit proximity.  For developments with transit proximity as defined in Section 51A-4.1102 , maximum lot coverage is 85 percent."
"SEC. 51A-4.116_3_4_9_6","(vi)   Retirement housing. The density limits in Section 51A-4.209 (b)(5.2)(E)(ii) do not apply."
"SEC. 51A-4.116_3_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use. Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally."
"SEC. 51A-4.116_3_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.116_3_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.116_3_8","(8)   Additional provisions.  None."
"SEC. 51A-4.116_4","(d)   MF-4(A) district."
"SEC. 51A-4.116_4_1","(1)   Purpose.  To provide for the development and protection of highrise, high density multifamily residential dwellings built on one lot.  This district is not intended to be located in areas of low and medium density residential development."
"SEC. 51A-4.116_4_2","(2)   Main uses permitted."
"SEC. 51A-4.116_4_2_1","(A)   Agricultural uses."
"SEC. 51A-4.116_4_2_1_1","--   Crop production."
"SEC. 51A-4.116_4_2_2","(B)   Commercial and business service uses."
"SEC. 51A-4.116_4_2_2_1","None permitted."
"SEC. 51A-4.116_4_2_3","(C)   Industrial uses."
"SEC. 51A-4.116_4_2_3_1","--   Gas drilling and production. [SUP]"
"SEC. 51A-4.116_4_2_3_2","--   Temporary concrete or asphalt  batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.116_4_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.116_4_2_4_1","--   Adult day care facility. [L] [SUP]"
"SEC. 51A-4.116_4_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.116_4_2_4_3","--   Child-care facility. [L] [SUP]"
"SEC. 51A-4.116_4_2_4_4","--   Church."
"SEC. 51A-4.116_4_2_4_5","--   College, university or seminary. [SUP]"
"SEC. 51A-4.116_4_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.116_4_2_4_7","--   Convalescent and nursing homes, hospice care, and related institutions. [RAR]"
"SEC. 51A-4.116_4_2_4_8","--   Convent or monastery."
"SEC. 51A-4.116_4_2_4_9","--   Foster home."
"SEC. 51A-4.116_4_2_4_10","--   Hospital. [SUP]"
"SEC. 51A-4.116_4_2_4_11","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.116_4_2_4_12","--   Public or private school. [SUP]"
"SEC. 51A-4.116_4_2_5","(E)   Lodging uses."
"SEC. 51A-4.116_4_2_5_1","--   Lodging or boarding house."
"SEC. 51A-4.116_4_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.116_4_2_6_1","--   Carnival  or  circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.116_4_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.116_4_2_7","(G)   Office uses."
"SEC. 51A-4.116_4_2_7_1","None permitted."
"SEC. 51A-4.116_4_2_8","(H)   Recreation uses."
"SEC. 51A-4.116_4_2_8_1","--   Country club with private membership. [RAR]"
"SEC. 51A-4.116_4_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.116_4_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.116_4_2_9","(I)   Residential uses."
"SEC. 51A-4.116_4_2_9_1","--   College dormitory, fraternity, or sorority house."
"SEC. 51A-4.116_4_2_9_2","--   Group residential facility. [See Section 51A-4.209(3).]"
"SEC. 51A-4.116_4_2_9_3","--   Multifamily."
"SEC. 51A-4.116_4_2_9_4","--   Residential hotel."
"SEC. 51A-4.116_4_2_9_5","--   Retirement housing."
"SEC. 51A-4.116_4_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.116_4_2_10_1","--   Alcoholic  beverage establishments. [See Section 51A-4.210 (b)(4).]"
"SEC. 51A-4.116_4_2_10_2","--   Dry cleaning or laundry store. [L]"
"SEC. 51A-4.116_4_2_10_3","--   General merchandise or food store 3,500 square feet or less. [L]"
"SEC. 51A-4.116_4_2_10_4","--   Motor vehicle fueling station. [SUP]"
"SEC. 51A-4.116_4_2_10_5","--   Personal service uses. [L]"
"SEC. 51A-4.116_4_2_10_6","--   Restaurant without drive-in or drive-through service. [L] [RAR]"
"SEC. 51A-4.116_4_2_10_7","--   Theater. [SUP]"
"SEC. 51A-4.116_4_2_11","(K)   Transportation uses."
"SEC. 51A-4.116_4_2_11_1","--   Transit passenger shelter."
"SEC. 51A-4.116_4_2_11_2","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.116_4_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.116_4_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.116_4_2_12_2","--   Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.116_4_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.116_4_2_12_4","--   Post office. [SUP]"
"SEC. 51A-4.116_4_2_12_5","--   Radio, television, or microwave tower. [SUP]"
"SEC. 51A-4.116_4_2_12_6","--   Tower/antenna for cellular communication. [See Section 51A-4.212(10.1).]"
"SEC. 51A-4.116_4_2_12_7","--   Utility or government installation other than listed. [SUP]"
"SEC. 51A-4.116_4_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.116_4_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.116_4_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.116_4_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.116_4_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.116_4_3_1_1","--   Accessory outside display of merchandise."
"SEC. 51A-4.116_4_3_1_2","--   Accessory outside sales."
"SEC. 51A-4.116_4_3_1_3","--   Accessory  pathological waste incinerator."
"SEC. 51A-4.116_4_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.116_4_3_2_1","--   Accessory helistop."
"SEC. 51A-4.116_4_3_2_2","--   Amateur  communication tower."
"SEC. 51A-4.116_4_3_3","(C)   In this district, an SUP may be required for the following accessory uses:"
"SEC. 51A-4.116_4_3_3_1","--   Accessory  medical/infectious waste incinerator.  [See Section 51A-4.217(3.1).]"
"SEC. 51A-4.116_4_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400.  In the event of a conflict between this subsection and Division 51A-4.400, Division 51A-4.400 controls.)"
"SEC. 51A-4.116_4_4_1","(A)   Front yard."
"SEC. 51A-4.116_4_4_1_1","(i)   Minimum front yard is 15 feet."
"SEC. 51A-4.116_4_4_1_2","(ii)   Urban form setback.  An additional 20-foot front yard setback is required for that portion of a structure over 45 feet in height."
"SEC. 51A-4.116_4_4_2","(B)   Side and rear yard."
"SEC. 51A-4.116_4_4_2_1","(i)   Minimum side and rear yard is:"
"SEC. 51A-4.116_4_4_2_1_1","(aa)   20 feet where adjacent to or directly across an alley from an R, R(A), D, D(A), TH, TH(A), CH, MF-1, MF-1(A), MF-1(SAH), MF-2, MF- 2(A), or MF-2(SAH) district; and"
"SEC. 51A-4.116_4_4_2_1_2","(bb) 10 feet in all other cases."
"SEC. 51A-4.116_4_4_2_2","(ii)   Tower spacing.  An additional side and rear yard setback of one foot for each two feet in height above 45 feet is required for that portion of a structure over 45 feet in height, up to  a total setback of 30 feet.  This subparagraph does not require a total side or rear yard setback greater than 30 feet."
